free_text,label_id
"Worst BANK... and all customer care executive including Customer Service Manager (Chairman & MD Cell) MR. RAVI M. are extremely ignorant and they are dealing customers as if they are running a grocery shop.

Just imagine.. 16th of March I received mail from him sayingDear Mr. Customer,

We acknowledge receipt of your below e-mail received at the office of the Senior Management.

The reference number for this interaction is APW-0316-862-BG. We have noted your concerns and we shall reply with the status within 4 working days.

Should you have any further concerns on the same issue, kindly write back to us using this same email ID and reference number.

We appreciate your cooperation and patience in the interim.

Warm Regards,
Ravi M.
Customer Service Manager (Chairman & MD Cell)
Regd. Office : HDFC Bank Ltd., HDFC Bank House, Senapati Bapat Marg, Low

 And till date he has not replied even after 2 reminders... even deputy manager at chennai division
Nagarajan Narayanan
Jebasundersingh Devasahayam
Ravichandran Vaidhyanathan all had replied to mails like blinds.... I am asking for a reason of delay and all these ignorant customer care officers replied , ""you card was delivered."" Completely out of context of the mail that was sent to them . No accountability this BANK has. Obviously that cannot be expected if Mr. RAVI M. (Service Manager of Chairman Cell ) is sleeping and has not lived upto his committments in last 2 months (almost).

WORST BANK AND CUSTOMER SERVICE...!!!!!!!",1
Come kashmir  i will teach you a real  lesson  you coward,0
Cool..,1
poonam when you are going to become 80 years .........may be 2060 ? .....so just enjoy life,1
"I think you guys are reacting hastily.  He is winning continuously from  Gorakhpur since 1998. Even when BJP was not strong he never lost an election. That means he has done some work. And just becuase the media channels have projected him as divisive politician, I doesn't mean he will be bad CM.",1
Ratan Sir.....thank you so much....we are overwhelmed.....was a useless fellow,1
"The Indian Express tracks a food packet, from the kitchen to the berth.",1
"So India is trying to say that Pakistan did a surgical strike and went back safely.

I smell some foul into it. India has a huge presence of army at the border. How come Pakistani army did surgical strike n Indian army had no knowledge of it. How Pakistani went back safely. 

It all happened at a time when Turkish President was advocating talks on Kashmir.... 

To me India has killed its own army personnel to blame Pakistan and prove Turkish president advocacy wrong. We have seen it in past as well especially at the time when Indian army massacred a Sikh village of Kashmir and blamed Pakistan for it. All this was done to get sympathy from US president Bill Clinton who came to advocate talks on Kashmir...!",1
Wastage. Video me itna kuch kha but koi fark ni. Kejriwal ko kha ya ni AAP ka kya hoga ye sb me lge hai. Deshbhakt bnte firte hai ye log. Sharam ani chaiye tum jaise logo ko,0
please reply the creaction  will not be alone . 2 for 20 .,1
"Hi Paytm,

I would like to start with first line (Paytm is worst App and not Recommended to anyone )

I done a transaction of INR 10,000/- on Jan 3rd 2017 and its been more than 15 days but i couldn't get the money in my account .Moreover i am trying to reach paytm people to get the resolution of it but unfortunate they are busy with cheating other customer's.

My register no 9582790322 and email id mukeshpal72@gmail.com

yesterday i post same complaint on Facebook too but no reply till date,i got  only one reply kindly share your register email id and phone number which is already there in my complaint i guess they don't want to  read it properly.

A frustrated and cheated customer 
Mukesh Pal
9582790322",1
Absolutely perfect reply,2
actualy they all are bhakts :D,2
they should rather invest on R&D than on this event.,1
"What he said and what are you quoting?

Wish you looked at the video in an unbiased manner....",2
We will get revenge as soon as possible. Just wait and watch.,2
"I was personally fan and become bound to watch his alliance and particularly Mr Kumar Vishwas and his own made talent  including poet one,I believe that,*Zinke andaj shairana note gain,oonke jajbat aashikana vote hai*but what I get ,seriously I want to say * Aap aap ho gate bavajah,hum   tum ho gaye be vajah.Sorry to say you have lost not only yourself but believe of common Indians,who started to store power and confidence to stood before malapersonalities.",2
"What about the BlackBerry??
They gonna release much awaiting mercury tomorrow at MWC in Barcelona Spain",1
Who is pintar vijayan,1
"Dude, it's just the dress. Style is a universal language, there are people who can criticise or praise it, that doesn't mean they're trying to be better. I would underatand if they're talking about her profession but it's not. By your logic, it seems one has to clear the IAS exam or win an olympic medal to criticise celebs. They are celebrity and it's their job to be in front of the cam, social media nd everywhere, it's their job to be a sensation or butt of joke",1
What are the prospects for Rolta from a long term view?,1
It is true that Azaan on loudspeakers disturbs people but why do you dont you complain against the Bhajan?,0
is it the same situation as we had on brexit day?,1
"There should be no debate,put ban on loudspeakers,irrespective of religion issue,noise is noise,may it be a mandir or gurudwara or anything,dont make it a religious issue,but should find a solution for the problem thinking above all religions.........",0
For betterment of India you join politics and become honest leader and then bark.,0
"And yet hindus of kerala, west bengal, north east india are avid meat eaters, the dalits and the tribal groups of india do consume  huge quantity of beef.
Why drag islam in everything, aren't the dalits,tribals,christians,jews, hindus of some region eating beef?",1
"I have m&m buying cost 1225 , what to do",1
Why? Which country allows to speak against nation? These left and Congress breeded  rascals are sleeper cells of terrorists.,0
First of all this is our constitution mistake to farm uniform civil code.if  Previous govt  could have do it earlier it will not be discussable matter to day. Perhaps may be vote bank .One thing I can't understand. For all crime they want IPC. WHY THEY DONT TRIPLE TALAQ TO BE IN IPC...even most of educated persons are not raise theire voice against this...,2
That's a biggest joke they should have gone with someone better and sensible person.....,1
"Nice analysis and what I like is ""your optimism and point that if my customer has not loose any money, he will be coming back"". I also liked that you were saying there is no much impact on seeds buying for Rabi and rural economy will be gud but these media people under the compulsion of showing some headlines always ask questions repetitively till they get answers the way they want it. In media no body will look at their channel if they don't make big headlines and keep discussing this event for months.
In Summary good analysis !! all the best !!",1
